    0.89091E+02    0.62178E-03
    0.90891E+02    0.58800E-03
    0.92727E+02    0.55602E-03
    0.94600E+02    0.52575E-03
    0.96511E+02    0.49710E-03
    0.98461E+02    0.46997E-03
    0.10045E+03    0.44430E-03
    0.10248E+03    0.42000E-03
    0.10455E+03    0.39700E-03
    0.10666E+03    0.37524E-03
    0.10882E+03    0.35465E-03
    0.11101E+03    0.33516E-03
    0.11326E+03    0.31672E-03
    0.11554E+03    0.29927E-03
    0.11788E+03    0.28277E-03
    0.12026E+03    0.26715E-03
    0.12269E+03    0.25238E-03
    0.12517E+03    0.23841E-03
    0.12770E+03    0.22519E-03
    0.13028E+03    0.21269E-03
    0.13291E+03    0.20087E-03
    0.13559E+03    0.18969E-03
    0.13833E+03    0.17912E-03
    0.14113E+03    0.16912E-03
    0.14398E+03    0.15966E-03
    0.14689E+03    0.15072E-03
    0.14985E+03    0.14226E-03
    0.15288E+03    0.13427E-03
    0.15597E+03    0.12670E-03
    0.15912E+03    0.11955E-03
    0.16233E+03    0.11278E-03
    0.16561E+03    0.10638E-03
    0.16896E+03    0.10033E-03
    0.17237E+03    0.94604E-04
    0.17585E+03    0.89191E-04
    0.17941E+03    0.84072E-04
    0.18303E+03    0.79231E-04
    0.18673E+03    0.74654E-04
    0.19050E+03    0.70327E-04
    0.19435E+03    0.66237E-04
    0.19828E+03    0.62372E-04
    0.20228E+03    0.58722E-04
    0.20637E+03    0.55275E-04
    0.21054E+03    0.52022E-04
    0.21479E+03    0.48953E-04
    0.21913E+03    0.46059E-04
    0.22356E+03    0.43331E-04
    0.22807E+03    0.40760E-04
    0.23268E+03    0.38337E-04
    0.23738E+03    0.36055E-04
    0.24217E+03    0.33907E-04
    0.24707E+03    0.31885E-04
    0.25206E+03    0.29982E-04
    0.25715E+03    0.28191E-04
    0.26234E+03    0.26507E-04
